39, State-gov,2, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,11,1,40, United-States, <=50K
51, Private,1, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1,40, United-States, >50K
48, Private,1, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,40, United-States, <=50K
43, Private,1, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,45, United-States, <=50K
34, Private,1, Prof-school,15, Never-married, Exec-managerial, Own-child, White, Male,0,1,50, United-States, <=50K
41, Private,1, Assoc-voc,11, Separated, Craft-repair, Not-in-family, White, Male,0,1,30, United-States, <=50K
51, Self-emp-inc,1, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Male,139,1,60, United-States, >50K
25, Private,1, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,1,40, United-States, <=50K
20, Private,1, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,1,50, United-States, <=50K
61, Self-emp-inc,1, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,14,1,45, United-States, <=50K
35, Private,1, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,1,70, United-States, <=50K
42, Local-gov,1, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,1,40, United-States, <=50K
26, Local-gov,1, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,1,16, United-States, <=50K
46, Private,1, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,1,50, United-States, <=50K
39, State-gov,1, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,1,40, United-States, >50K
18, ?,1, 10th,6, Never-married, ?, Own-child, White, Male,0,1,40, United-States, <=50K
29, Private,1, Some-college,10, Never-married, Sales, Own-child, Black, Male,0,1,80, United-States, <=50K
39, Private,1, Some-college,10, Married-spouse-absent, Craft-repair, Unmarried, White, Male,0,1,40, United-States, >50K
47, Private,1, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,40, United-States, >50K
40, Private,1, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1,50, United-States, >50K
43, State-gov,1, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,40, United-States, >50K
32, Private,1, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,1,40, United-States, <=50K
31, Private,1, 10th,6, Divorced, Sales, Other-relative, White, Female,0,1,40, United-States, <=50K
19, ?,1, Some-college,10, Never-married, ?, Own-child, White, Male,0,1,35, United-States, <=50K
44, Federal-gov,1, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1,40, United-States, >50K
46, Local-gov,1, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1,40, United-States, >50K
53, Self-emp-not-inc,1, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1,50, United-States, >50K
43, Private,1, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1,40, United-States, <=50K
41, State-gov,1, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,1,40, United-States, <=50K
35, Private,1, HS-grad,9, Widowed, Other-service, Unmarried, Black, Male,0,1,40, United-States, <=50K
48, Private,1, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1,45, United-States, <=50K
28, State-gov,1, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1,40, United-States, <=50K
44, Private,1, Bachelors,13, Widowed, Prof-specialty, Unmarried, White, Female,0,1,32, United-States, <=50K
20, ?,1, Some-college,10, Never-married, ?, Own-child, White, Female,0,1,40, United-States, <=50K
51, Local-gov,1, Prof-school,15, Widowed, Prof-specialty, Not-in-family, White, Female,0,1,40, United-States, <=50K
28, Private,1, HS-grad,9, Never-married, Transport-moving, Unmarried, White, Male,0,1,50, United-States, <=50K
36, Private,1, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,0,1,60, United-States, <=50K
28, Private,1, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,1,35, United-States, <=50K
21, Private,1, Some-college,10, Never-married, Sales, Own-child, White, Male,0,1,40, United-States, <=50K
34, ?,1, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,1,30, United-States, <=50K
36, Local-gov,1, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,40, United-States, <=50K
25, ?,1, Assoc-acdm,12, Never-married, ?, Own-child, White, Female,0,1,80, United-States, <=50K
31, Private,1, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Male,0,1,43, United-States, <=50K
44, Self-emp-not-inc,1, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1,60, United-States, <=50K
49, Local-gov,1, 11th,7, Divorced, Handlers-cleaners, Unmarried, White, Male,0,1,40, United-States, <=50K
40, Private,1, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,40, United-States, <=50K
64, Federal-gov,1, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1,40, China, >50K
54, Local-gov,1, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,38,1,40, United-States, >50K
27, Private,1, Some-college,10, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1,55, South, <=50K
18, Private,1, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,1,20, United-States, <=50K
68, Private,1, 9th,5, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1,44, United-States, <=50K
64, Private,1, Doctorate,16, Widowed, Prof-specialty, Not-in-family, White, Male,0,1,80, United-States, >50K
36, Private,1, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,1,40, United-States, <=50K
21, Private,1, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,1,24, United-States, <=50K
22, Private,1, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,1,30, United-States, <=50K
61, Private,1, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1,40, United-States, <=50K
24, Private,1, Some-college,10, Never-married, Sales, Own-child, White, Male,0,1,10, Greece, <=50K
49, State-gov,1, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1,50, United-States, >50K
25, Private,1, Some-college,10, Separated, Priv-house-serv, Other-relative, White, Female,0,1,30, El-Salvador, <=50K
66, ?,1, HS-grad,9, Married-civ-spouse, ?, Husband, Black, Male,0,1,40, United-States, <=50K
29, Private,1, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,1,45, United-States, <=50K
22, Private,1, HS-grad,9, Never-married, Sales, Own-child, Black, Female,0,1,40, United-States, <=50K
57, Federal-gov,1, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1,40, United-States, <=50K
41, Private,1, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,-9,1,40, United-States, <=50K
29, Private,1, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,40, United-States, >50K
20, Private,1, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,1,35, United-States, <=50K
47, Private,1, Prof-school,15, Married-civ-spouse, Sales, Husband, White, Male,0,1,45, United-States, >50K
22, Private,1, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,1,55, United-States, <=50K
59, Self-emp-inc,1, Assoc-voc,11, Divorced, Prof-specialty, Not-in-family, White, Male,0,1,50, United-States, >50K
42, State-gov,1, Masters,14, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1,40, United-States, >50K
64, Self-emp-not-inc,1, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,1,35, United-States, <=50K
29, Federal-gov,1, HS-grad,9, Married-spouse-absent, Other-service, Unmarried, Black, Male,0,1,40, United-States, <=50K
25, State-gov,1, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,1,20, United-States, <=50K
62, Private,1, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,1,40, United-States, <=50K
44, Private,1, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,53,1,45, United-States, >50K
21, Private,1, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,1,40, United-States, <=50K
60, Private,1, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,36,1,40, United-States, >50K
46, Private,1, 10th,6, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,1,40, United-States, <=50K
44, Federal-gov,1, Bachelors,13, Divorced, Tech-support, Not-in-family, White, Male,-11,1,40, United-States, >50K
21, Private,1, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,1,19, United-States, <=50K
18, Private,1, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,1,18, United-States, <=50K
39, Private,1, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,25,1,32, United-States, <=50K
33, Private,1, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1,45, United-States, >50K
63, Private,1, 1st-4th,2, Divorced, Transport-moving, Not-in-family, White, Male,0,1,40, United-States, <=50K
52, Local-gov,1, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1,52, United-States, >50K
17, Private,1, 9th,5, Never-married, Sales, Own-child, Black, Male,0,1,22, United-States, <=50K
45, Self-emp-inc,1, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,-7,1,50, United-States, >50K
31, Private,1, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,1,40, United-States, <=50K
35, Private,1, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,1,40, United-States, <=50K
31, Private,1, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1,40, United-States, >50K
51, State-gov,1, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,1,40, United-States, <=50K
48, Local-gov,1, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,60, United-States, <=50K
28, Private,1, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,1,40, United-States, <=50K
42, Federal-gov,1, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1,40, ?, <=50K
38, Private,1, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,1,40, Columbia, <=50K
43, Local-gov,1, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1,40, United-States, >50K
30, Private,1, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1,40, United-States, <=50K
24, Private,1, 12th,8, Never-married, Sales, Other-relative, White, Male,0,1,55, United-States, <=50K
46, Private,1, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1,60, United-States, >50K
50, Private,1, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1,60, United-States, <=50K
22, Private,1, HS-grad,9, Separated, Other-service, Other-relative, White, Male,0,1,35, United-States, <=50K
18, State-gov,1, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Male,0,1,15, United-States, <=50K
53, Private,1, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1,45, United-States, >50K
40, Private,1, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1,44, United-States, >50K
36, Self-emp-not-inc,1, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1,35, United-States, <=50K
32, Private,1, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1,43, United-States, >50K
39, Private,1, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,1,12, United-States, <=50K
46, Private,1, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1,40, United-States, <=50K
26, Local-gov,1, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,1,42, United-States, <=50K
19, Private,1, Some-college,10, Never-married, Sales, Own-child, White, Male,0,1,15, United-States, <=50K
24, Private,1, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,1,40, Ecuador, <=50K
28, Private,1, Masters,14, Never-married, Prof-specialty, Own-child, White, Male,0,1,40, United-States, <=50K
25, Local-gov,1, Masters,14, Never-married, Prof-specialty, Own-child, White, Female,0,1,40, United-States, <=50K
44, Private,1, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1,40, United-States, >50K
38, Private,1, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,40, Nicaragua, <=50K
42, State-gov,1, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,1,45, United-States, <=50K
28, Private,1, HS-grad,9, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,1,40, United-States, <=50K
36, Private,1, Bachelors,13, Never-married, Exec-managerial, Other-relative, White, Male,0,1,50, ?, <=50K
47, Private,1, Bachelors,13, Never-married, Sales, Not-in-family, Black, Male,0,1,60, United-States, >50K
46, Private,1, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,17,1,35, Guatemala, <=50K
21, Local-gov,1, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,1,40, Mexico, <=50K
19, ?,1, HS-grad,9, Never-married, ?, Own-child, Black, Female,0,1,25, United-States, <=50K
35, Private,1, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,1,45, United-States, <=50K
26, Private,1, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,40, United-States, <=50K
21, Private,1, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,1,30, United-States, <=50K
67, Self-emp-not-inc,1, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1,40, United-States, <=50K
54, Private,1, HS-grad,9, Never-married, Exec-managerial, Unmarried, White, Male,0,1,40, United-States, >50K
26, Private,1, Masters,14, Never-married, Tech-support, Other-relative, White, Male,0,1,25, United-States, <=50K
51, Private,1, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,1,50, United-States, <=50K
27, Private,1, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,1,45, United-States, <=50K
27, Private,1, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,40, ?, >50K
39, Private,1, Some-college,10, Divorced, Machine-op-inspct, Own-child, White, Female,0,1,40, United-States, <=50K
32, Private,1, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,1,48, United-States, >50K
52, Private,1, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,1,40, United-States, <=50K
21, Private,1, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,1,40, United-States, <=50K
27, Local-gov,1, HS-grad,9, Never-married, Protective-serv, Own-child, White, Male,0,1,38, United-States, <=50K
46, Private,1, 7th-8th,4, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,1,45, United-States, <=50K
42, Private,1, Assoc-voc,11, Married-civ-spouse, Other-service, Husband, White, Male,0,1,30, United-States, <=50K
79, Self-emp-inc,1, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1,20, United-States, >50K
50, Federal-gov,1, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,1,40, United-States, >50K
19, ?,1, HS-grad,9, Never-married, ?, Own-child, Black, Female,0,1,20, United-States, <=50K
43, Federal-gov,1, Some-college,10, Never-married, Adm-clerical, Other-relative, White, Male,11,1,40, United-States, <=50K
51, Local-gov,1, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1,60, United-States, <=50K
45, Private,1, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,36,1,50, United-States, >50K
65, Private,1, HS-grad,9, Separated, Protective-serv, Not-in-family, White, Male,5,1,20, United-States, <=50K
66, Private,1, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1,5, United-States, >50K
36, Self-emp-not-inc,1, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1,99, United-States, <=50K
26, Private,1, Assoc-acdm,12, Never-married, Prof-specialty, Own-child, White, Female,0,1,36, United-States, <=50K
28, Private,1, Some-college,10, Never-married, Sales, Not-in-family, Black, Male,0,1,50, United-States, <=50K
39, Self-emp-not-inc,1, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1,45, United-States, >50K
43, Private,1, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1,60, United-States, <=50K
20, Private,1, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,1,40, Mexico, <=50K
29, Private,1, Some-college,10, Divorced, Tech-support, Unmarried, White, Male,0,1,40, United-States, <=50K
32, Private,1, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,-9,1,50, United-States, >50K
